MAIN_ROAD,CITY_DISTRICT,ADDRESS,BUILD_1ST_NUM,BUILD_2ND_NUM,COMPLEX_NAME,AREA,CONTRACT_YEAR_MONTH,CONTRACT_DAY,AMOUNT,FLOOR,CONSTRUCTION_YEAR,ROAD_NAME,TERMINATION_DATE,TRANSACTION_TYPE,BROKER_LOCATION,ROAD_NUM
중랑천로30길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
중림로,83,83,83,83,83,83,83,83,83,83,83,83,2,83,83,83
중앙길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
중앙로,177,177,177,177,177,177,177,177,177,177,177,177,4,177,177,177
중앙로12길,165,165,165,165,165,165,165,165,165,165,165,165,0,165,165,165
중앙로14길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
중앙로15길,242,242,242,242,242,242,242,242,242,242,242,242,2,242,242,242
중앙로1길,119,119,119,119,119,119,119,119,119,119,119,119,4,119,119,119
중앙로23길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
중앙로29길,403,403,403,403,403,403,403,403,403,403,403,403,5,403,403,403
중앙로32길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
중앙로36길,197,197,197,197,197,197,197,197,197,197,197,197,3,197,197,197
중앙로39길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
중앙로43길,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10
중앙로45길,21,21,21,21,21,21,21,21,21,21,21,21,0,21,21,21
중앙로46길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
중앙로48길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
중앙로53길,26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26
중앙로55길,59,59,59,59,59,59,59,59,59,59,59,59,1,59,59,59
중앙로57길,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11
중앙로5길,164,164,164,164,164,164,164,164,164,164,164,164,1,164,164,164
중앙로6길,155,155,155,155,155,155,155,155,155,155,155,155,2,155,155,155
중앙로8길,62,62,62,62,62,62,62,62,62,62,62,62,0,62,62,62
증가로,445,445,445,445,445,445,445,445,445,445,445,445,0,445,445,445
증가로20가길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
증가로20길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
증가로20나길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
증가로24길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
증가로24바길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
증가로29길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
증가로2길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
증가로30길,18,18,18,18,18,18,18,18,18,18,18,18,0,18,18,18
증가로32안길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
증가로6길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
증산로,223,223,223,223,223,223,223,223,223,223,223,223,1,223,223,223
증산로11길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
증산로13길,33,33,33,33,33,33,33,33,33,33,33,33,1,33,33,33
증산로15길,217,217,217,217,217,217,217,217,217,217,217,217,3,217,217,217
증산로17길,13,13,13,13,13,13,13,13,13,13,13,13,0,13,13,13
증산로19길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
증산로1길,33,33,33,33,33,33,33,33,33,33,33,33,0,33,33,33
증산로21가길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
증산로21길,37,37,37,37,37,37,37,37,37,37,37,37,0,37,37,37
증산로23길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
증산로3길,108,108,108,108,108,108,108,108,108,108,108,108,1,108,108,108
증산로5길,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20
증산로9길,21,21,21,21,21,21,21,21,21,21,21,21,0,21,21,21
증산서길,53,53,53,53,53,53,53,53,53,53,53,53,1,53,53,53
지봉로,49,49,49,49,49,49,49,49,49,49,49,49,2,49,49,49
지봉로20길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
지봉로21길,77,77,77,77,77,77,77,77,77,77,77,77,0,77,77,77
지봉로4길,30,30,30,30,30,30,30,30,30,30,30,30,0,30,30,30
지봉로5길,85,85,85,85,85,85,85,85,85,85,85,85,0,85,85,85
지양로,73,73,73,73,73,73,73,73,73,73,73,73,0,73,73,73
지양로13길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
지양로15길,172,172,172,172,172,172,172,172,172,172,172,172,6,172,172,172
지양로17길,27,27,27,27,27,27,27,27,27,27,27,27,0,27,27,27
지양로3길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
진관1로,308,308,308,308,308,308,308,308,308,308,308,308,9,308,308,308
진관2로,484,484,484,484,484,484,484,484,484,484,484,484,7,484,484,484
진관3로,336,336,336,336,336,336,336,336,336,336,336,336,6,336,336,336
진관4로,505,505,505,505,505,505,505,505,505,505,505,505,7,505,505,505
진황도로,471,471,471,471,471,471,471,471,471,471,471,471,7,471,471,471
진황도로31길,44,44,44,44,44,44,44,44,44,44,44,44,0,44,44,44
진황도로49길,13,13,13,13,13,13,13,13,13,13,13,13,0,13,13,13
진황도로61길,67,67,67,67,67,67,67,67,67,67,67,67,0,67,67,67
진흥로,250,250,250,250,250,250,250,250,250,250,250,250,6,250,250,250
진흥로11길,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12
진흥로13가길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
진흥로1가길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
진흥로1길,66,66,66,66,66,66,66,66,66,66,66,66,1,66,66,66
진흥로1라길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
진흥로22나길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
진흥로9길,43,43,43,43,43,43,43,43,43,43,43,43,0,43,43,43
참숯1길,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
창경궁로,73,73,73,73,73,73,73,73,73,73,73,73,1,73,73,73
창경궁로18길,69,69,69,69,69,69,69,69,69,69,69,69,35,69,69,69
창신4가길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
창신7가길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
창신7길,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11
창신9길,11,11,11,11,11,11,11,11,11,11,11,11,2,11,11,11
창신길,53,53,53,53,53,53,53,53,53,53,53,53,1,53,53,53
창의문로,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
창의문로10길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
창의문로5길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
창전로,155,155,155,155,155,155,155,155,155,155,155,155,1,155,155,155
창전로2길,68,68,68,68,68,68,68,68,68,68,68,68,1,68,68,68
천왕로,163,163,163,163,163,163,163,163,163,163,163,163,3,163,163,163
천장산로11길,50,50,50,50,50,50,50,50,50,50,50,50,1,50,50,50
천장산로9길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
천중로,428,428,428,428,428,428,428,428,428,428,428,428,3,428,428,428
천중로11길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
천중로12길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
천중로17길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
천중로21길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
천중로35가길,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10
천중로38가길,16,16,16,16,16,16,16,16,16,16,16,16,0,16,16,16
천중로39길,37,37,37,37,37,37,37,37,37,37,37,37,0,37,37,37
천중로40길,19,19,19,19,19,19,19,19,19,19,19,19,0,19,19,19
천중로42길,94,94,94,94,94,94,94,94,94,94,94,94,2,94,94,94
천중로43길,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18
천중로44길,39,39,39,39,39,39,39,39,39,39,39,39,0,39,39,39
천중로48길,16,16,16,16,16,16,16,16,16,16,16,16,0,16,16,16
천중로49가길,101,101,101,101,101,101,101,101,101,101,101,101,0,101,101,101
천중로49길,70,70,70,70,70,70,70,70,70,70,70,70,0,70,70,70
천중로50길,45,45,45,45,45,45,45,45,45,45,45,45,0,45,45,45
천중로51길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
천중로52길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
천중로53길,68,68,68,68,68,68,68,68,68,68,68,68,0,68,68,68
천중로54길,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
천중로56길,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11
천호대로,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,13,1230,1230,1230
천호대로107길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
천호대로110길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
천호대로117길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
천호대로118길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
천호대로119길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
천호대로129길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
천호대로137길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
천호대로13길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
천호대로159길,108,108,108,108,108,108,108,108,108,108,108,108,7,108,108,108
천호대로162길,43,43,43,43,43,43,43,43,43,43,43,43,1,43,43,43
천호대로163길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
천호대로167길,18,18,18,18,18,18,18,18,18,18,18,18,0,18,18,18
천호대로168길,110,110,110,110,110,110,110,110,110,110,110,110,1,110,110,110
천호대로170길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
천호대로173길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
천호대로174길,19,19,19,19,19,19,19,19,19,19,19,19,0,19,19,19
천호대로175길,152,152,152,152,152,152,152,152,152,152,152,152,3,152,152,152
천호대로176길,34,34,34,34,34,34,34,34,34,34,34,34,1,34,34,34
천호대로177길,139,139,139,139,139,139,139,139,139,139,139,139,1,139,139,139
천호대로182길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
천호대로186길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
천호대로187길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
천호대로188길,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15
천호대로191길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
천호대로193길,197,197,197,197,197,197,197,197,197,197,197,197,2,197,197,197
천호대로197길,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20
천호대로198길,38,38,38,38,38,38,38,38,38,38,38,38,0,38,38,38
천호대로199길,34,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34
천호대로47길,32,32,32,32,32,32,32,32,32,32,32,32,3,32,32,32
천호대로55길,90,90,90,90,90,90,90,90,90,90,90,90,4,90,90,90
천호대로77가길,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18
천호대로77길,33,33,33,33,33,33,33,33,33,33,33,33,0,33,33,33
천호대로77다길,13,13,13,13,13,13,13,13,13,13,13,13,0,13,13,13
천호대로79길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
천호대로81길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
천호대로83길,36,36,36,36,36,36,36,36,36,36,36,36,0,36,36,36
천호대로85길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
천호대로89길,30,30,30,30,30,30,30,30,30,30,30,30,0,30,30,30
천호대로91길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
천호대로93길,23,23,23,23,23,23,23,23,23,23,23,23,1,23,23,23
천호대로95길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
천호대로97길,92,92,92,92,92,92,92,92,92,92,92,92,1,92,92,92
천호옛12길,46,46,46,46,46,46,46,46,46,46,46,46,0,46,46,46
천호옛14길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
천호옛6길,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6
천호옛길,23,23,23,23,23,23,23,23,23,23,23,23,0,23,23,23
청계산로11길,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15
청계산로7길,66,66,66,66,66,66,66,66,66,66,66,66,2,66,66,66
청계산로9길,44,44,44,44,44,44,44,44,44,44,44,44,0,44,44,44
청계천로,561,561,561,561,561,561,561,561,561,561,561,561,9,561,561,561
청구로,122,122,122,122,122,122,122,122,122,122,122,122,3,122,122,122
청구로17길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
청구로1길,232,232,232,232,232,232,232,232,232,232,232,232,2,232,232,232
청구로3길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
청구로4길,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12
청구로6길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
청두곶14길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
청두곶길,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14
청룡10길,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25
청룡16길,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19
청룡7길,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9
청룡8길,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
청룡길,97,97,97,97,97,97,97,97,97,97,97,97,1,97,97,97
청림3길,50,50,50,50,50,50,50,50,50,50,50,50,0,50,50,50
청림6길,13,13,13,13,13,13,13,13,13,13,13,13,0,13,13,13
청파로,94,94,94,94,94,94,94,94,94,94,94,94,4,94,94,94
청파로20길,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,14
청파로47나길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
초록마을로,114,114,114,114,114,114,114,114,114,114,114,114,2,114,114,114
초록마을로15길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
초록마을로28길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
초록마을로3길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
초록마을로6길,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7
초안산로1길,468,468,468,468,468,468,468,468,468,468,468,468,5,468,468,468
초안산로2길,17,17,17,17,17,17,17,17,17,17,17,17,3,17,17,17
초안산로2라길,31,31,31,31,31,31,31,31,31,31,31,31,1,31,31,31
초안산로5길,70,70,70,70,70,70,70,70,70,70,70,70,3,70,70,70
초원로,50,50,50,50,50,50,50,50,50,50,50,50,0,50,50,50
충민로,203,203,203,203,203,203,203,203,203,203,203,203,3,203,203,203
충민로4길,140,140,140,140,140,140,140,140,140,140,140,140,3,140,140,140
충민로6길,68,68,68,68,68,68,68,68,68,68,68,68,1,68,68,68
충정로,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20
충정로5길,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15
충정로7길,43,43,43,43,43,43,43,43,43,43,43,43,1,43,43,43
칠패로,30,30,30,30,30,30,30,30,30,30,30,30,0,30,30,30
큰우물로,68,68,68,68,68,68,68,68,68,68,68,68,0,68,68,68
탑골로,56,56,56,56,56,56,56,56,56,56,56,56,1,56,56,56
탑골로2길,44,44,44,44,44,44,44,44,44,44,44,44,0,44,44,44
탑골로3길,43,43,43,43,43,43,43,43,43,43,43,43,0,43,43,43
태봉로2길,164,164,164,164,164,164,164,164,164,164,164,164,1,164,164,164
테헤란로,96,96,96,96,96,96,96,96,96,96,96,96,3,96,96,96
테헤란로10길,22,22,22,22,22,22,22,22,22,22,22,22,0,22,22,22
테헤란로13길,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11
테헤란로14길,31,31,31,31,31,31,31,31,31,31,31,31,1,31,31,31
테헤란로20길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
테헤란로21길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
테헤란로25길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
테헤란로28길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
테헤란로44길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
테헤란로48길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
테헤란로4길,42,42,42,42,42,42,42,42,42,42,42,42,0,42,42,42
테헤란로52길,56,56,56,56,56,56,56,56,56,56,56,56,1,56,56,56
테헤란로5길,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7
테헤란로63길,75,75,75,75,75,75,75,75,75,75,75,75,0,75,75,75
테헤란로64길,30,30,30,30,30,30,30,30,30,30,30,30,0,30,30,30
테헤란로77길,22,22,22,22,22,22,22,22,22,22,22,22,1,22,22,22
테헤란로79길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
토성로,273,273,273,273,273,273,273,273,273,273,273,273,4,273,273,273
토정로,247,247,247,247,247,247,247,247,247,247,247,247,2,247,247,247
토정로11길,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6
토정로18길,138,138,138,138,138,138,138,138,138,138,138,138,2,138,138,138
토정로2길,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
토정로31길,134,134,134,134,134,134,134,134,134,134,134,134,1,134,134,134
토정로32길,128,128,128,128,128,128,128,128,128,128,128,128,0,128,128,128
토정로37길,17,17,17,17,17,17,17,17,17,17,17,17,0,17,17,17
토정로5길,13,13,13,13,13,13,13,13,13,13,13,13,0,13,13,13
통일로,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,31,2310,2310,2310
통일로14길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
통일로16길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
통일로18길,191,191,191,191,191,191,191,191,191,191,191,191,1,191,191,191
통일로25길,230,230,230,230,230,230,230,230,230,230,230,230,0,230,230,230
통일로26길,16,16,16,16,16,16,16,16,16,16,16,16,0,16,16,16
통일로31길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
통일로32길,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18
통일로34길,404,404,404,404,404,404,404,404,404,404,404,404,2,404,404,404
통일로35길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
통일로36가길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
통일로37길,40,40,40,40,40,40,40,40,40,40,40,40,1,40,40,40
통일로37나길,24,24,24,24,24,24,24,24,24,24,24,24,0,24,24,24
통일로39가길,140,140,140,140,140,140,140,140,140,140,140,140,0,140,140,140
통일로39길,19,19,19,19,19,19,19,19,19,19,19,19,0,19,19,19
통일로48가길,95,95,95,95,95,95,95,95,95,95,95,95,0,95,95,95
통일로48나길,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11
통일로53길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
통일로57길,16,16,16,16,16,16,16,16,16,16,16,16,0,16,16,16
통일로65길,36,36,36,36,36,36,36,36,36,36,36,36,1,36,36,36
통일로67길,105,105,105,105,105,105,105,105,105,105,105,105,2,105,105,105
통일로71가길,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
통일로72길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
통일로77길,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15
통일로78길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
통일로80길,73,73,73,73,73,73,73,73,73,73,73,73,0,73,73,73
통일로82가길,43,43,43,43,43,43,43,43,43,43,43,43,3,43,43,43
통일로82길,45,45,45,45,45,45,45,45,45,45,45,45,6,45,45,45
통일로88길,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3
통일로94길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
퇴계로,304,304,304,304,304,304,304,304,304,304,304,304,3,304,304,304
퇴계로12길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
퇴계로20나길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
퇴계로2길,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5
퇴계로30길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
퇴계로49길,47,47,47,47,47,47,47,47,47,47,47,47,1,47,47,47
퇴계로50길,21,21,21,21,21,21,21,21,21,21,21,21,0,21,21,21
퇴계로73길,70,70,70,70,70,70,70,70,70,70,70,70,0,70,70,70
퇴계로75길,40,40,40,40,40,40,40,40,40,40,40,40,0,40,40,40
퇴계로80길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
퇴계로8길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
퇴계로90길,168,168,168,168,168,168,168,168,168,168,168,168,1,168,168,168
평창12길,15,15,15,15,15,15,15,15,15,15,15,15,2,15,15,15
평창24길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
평창25길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
평창문화로,189,189,189,189,189,189,189,189,189,189,189,189,1,189,189,189
포방터10길,100,100,100,100,100,100,100,100,100,100,100,100,2,100,100,100
포방터2길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
포은로,47,47,47,47,47,47,47,47,47,47,47,47,2,47,47,47
포은로2나길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
포은로6길,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15
포은로8길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
풍성로,515,515,515,515,515,515,515,515,515,515,515,515,4,515,515,515
풍성로14길,47,47,47,47,47,47,47,47,47,47,47,47,1,47,47,47
풍성로15길,18,18,18,18,18,18,18,18,18,18,18,18,0,18,18,18
풍성로24길,90,90,90,90,90,90,90,90,90,90,90,90,0,90,90,90
풍성로25나길,13,13,13,13,13,13,13,13,13,13,13,13,0,13,13,13
풍성로26길,35,35,35,35,35,35,35,35,35,35,35,35,1,35,35,35
풍성로37길,19,19,19,19,19,19,19,19,19,19,19,19,0,19,19,19
풍성로38길,13,13,13,13,13,13,13,13,13,13,13,13,0,13,13,13
풍성로45길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
풍성로51길,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11
풍성로52길,16,16,16,16,16,16,16,16,16,16,16,16,0,16,16,16
풍성로53길,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15
풍성로54길,37,37,37,37,37,37,37,37,37,37,37,37,2,37,37,37
풍성로55길,16,16,16,16,16,16,16,16,16,16,16,16,0,16,16,16
풍성로56길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
풍성로61길,11,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11
풍성로63길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
풍성로65길,55,55,55,55,55,55,55,55,55,55,55,55,0,55,55,55
풍성로6가길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
풍성로6길,32,32,32,32,32,32,32,32,32,32,32,32,1,32,32,32
풍성로73길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
필동로5길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
필운대로,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
필운대로10길,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3
필운대로2길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
학동로,355,355,355,355,355,355,355,355,355,355,355,355,12,355,355,355
학동로105길,13,13,13,13,13,13,13,13,13,13,13,13,1,13,13,13
학동로11길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
학동로21길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
학동로30길,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14
학동로31길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
학동로38길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
학동로42길,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10
학동로43길,13,13,13,13,13,13,13,13,13,13,13,13,0,13,13,13
학동로46길,19,19,19,19,19,19,19,19,19,19,19,19,2,19,19,19
학동로53길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
학동로5길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
학동로63길,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11
학동로64길,64,64,64,64,64,64,64,64,64,64,64,64,2,64,64,64
학동로68길,174,174,174,174,174,174,174,174,174,174,174,174,0,174,174,174
학동로73길,51,51,51,51,51,51,51,51,51,51,51,51,3,51,51,51
학동로77길,57,57,57,57,57,57,57,57,57,57,57,57,1,57,57,57
학동로7길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
학동로81길,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25
학동로82길,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10
학동로87길,18,18,18,18,18,18,18,18,18,18,18,18,0,18,18,18
학동로88길,17,17,17,17,17,17,17,17,17,17,17,17,0,17,17,17
학동로97길,27,27,27,27,27,27,27,27,27,27,27,27,0,27,27,27
학동로9길,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7
한가람로,287,287,287,287,287,287,287,287,287,287,287,287,2,287,287,287
한강대로,238,238,238,238,238,238,238,238,238,238,238,238,5,238,238,238
한강대로102나길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
한강대로102다길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
한강대로104라길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
한강대로104마길,17,17,17,17,17,17,17,17,17,17,17,17,1,17,17,17
한강대로10길,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
한강대로14길,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15
한강대로30길,22,22,22,22,22,22,22,22,22,22,22,22,0,22,22,22
한강대로43길,70,70,70,70,70,70,70,70,70,70,70,70,1,70,70,70
한강대로53길,19,19,19,19,19,19,19,19,19,19,19,19,0,19,19,19
한강대로62길,45,45,45,45,45,45,45,45,45,45,45,45,1,45,45,45
한글비석로,1779,1779,1779,1779,1779,1779,1779,1779,1779,1779,1779,1779,42,1779,1779,1779
한글비석로14길,485,485,485,485,485,485,485,485,485,485,485,485,5,485,485,485
한글비석로15길,70,70,70,70,70,70,70,70,70,70,70,70,1,70,70,70
한글비석로19길,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11
한글비석로20길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
한글비석로24다길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
한글비석로46가길,195,195,195,195,195,195,195,195,195,195,195,195,2,195,195,195
한글비석로46나길,39,39,39,39,39,39,39,39,39,39,39,39,0,39,39,39
한글비석로48길,136,136,136,136,136,136,136,136,136,136,136,136,0,136,136,136
한글비석로52길,86,86,86,86,86,86,86,86,86,86,86,86,0,86,86,86
한글비석로54길,249,249,249,249,249,249,249,249,249,249,249,249,5,249,249,249
한글비석로5길,164,164,164,164,164,164,164,164,164,164,164,164,0,164,164,164
한글비석로8길,417,417,417,417,417,417,417,417,417,417,417,417,7,417,417,417
한남대로,82,82,82,82,82,82,82,82,82,82,82,82,2,82,82,82
한남대로10길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
한남대로27길,28,28,28,28,28,28,28,28,28,28,28,28,0,28,28,28
